2723,899;69
2724,899;7959
2725,899;85
2726,899;78
2727,899;81
2728,899;79
2729,899;1517
2730,899;10997
2731,899;78
2732,899;105
2733,899;89
2734,899;92
2735,899;2473
2736,899;10897
2737,899;77
2738,899;89
2739,899;93
2740,899;79
2741,899;2631
2742,899;10879
2743,899;76
2744,899;86
2745,899;82
2746,899;82
2747,899;2631
2748,899;10887
2749,899;75
2750,899;71
2751,899;86
2752,899;96
2753,899;2677
2754,899;10851
2755,899;80
2756,899;106
2757,899;100
2758,899;93
2759,899;2660
2760,899;10872
2761,899;88
2762,899;86
2763,899;107
2764,899;86
2765,899;2633
2766,899;10862
2767,899;85
2768,899;83
2769,899;99
2770,899;77
2771,899;2666
2772,899;10841
2773,899;85
2774,899;90
2775,899;84
2776,899;97
2777,899;2683
2778,899;10853
2779,899;94
2780,899;92
2781,899;94
2782,899;94
2783,899;2656
2784,899;10850
2785,899;89
2786,899;94
2787,899;87
2788,899;88
2789,899;2632
2790,899;10841
2791,899;81
2792,899;94
2793,899;94
2794,899;84
2795,899;2679
2796,899;10809
2797,899;85
2798,899;94
2799,899;107
2800,899;83
2801,899;2712
2802,899;10755
2803,899;107
2804,899;77
2805,899;106
2806,899;92
2807,899;2647
2808,899;10823
2809,899;75
2810,899;78
2811,899;97
2812,899;97
2813,899;2654
2814,899;10828
2815,899;94
2816,899;101
2817,899;97
2818,899;109
2819,899;2650
2820,899;10809
2821,899;82
2822,899;93
2823,899;98
2824,899;103
2825,899;2768
2826,899;10700
2827,899;93
2828,899;100
2829,899;85
2831,001;89
2832,001;2643
2833,001;10796
2834,001;77
2835,001;81
2836,001;92
2837,001;96
2838,001;2647
2839,001;10775
2840,001;81
2841,001;95
2842,001;90
2843,001;85
2844,001;2635
2845,001;10773
2846,001;91
2847,001;97
2848,001;111
2849,001;86
2850,001;2630
2851,001;10777
2852,001;96
2853,001;102
2854,001;113
2855,001;99
2856,001;2637
2857,001;10777
2858,001;92
2859,001;93
2860,001;92
2861,001;101
2862,001;2633
2863,001;10757
2864,001;83
2865,001;82
2866,001;98
2867,001;111
2868,001;2648
2869,001;10792
2870,001;93
2871,001;88
2872,001;89
2873,001;118
2874,001;2646
2875,001;10782
2876,001;101
2877,001;109
2878,001;103
2879,001;117
2880,001;2641
2881,001;10768
2882,001;83
2883,001;105
2884,001;106
2885,001;100
2886,001;2629
2887,001;10769
2888,001;80
2889,001;106
2890,001;102
2891,001;103
2892,001;2619
2893,001;10774
2894,001;85
2895,001;76
2896,001;101
2897,001;104
2898,001;2641
2899,001;10781
2900,001;65
2901,001;70
2902,001;74
2903,001;108
2904,001;2637
2905,001;10807
2906,001;84
2907,001;105
2908,001;101
2909,001;112
2910,001;2622
2911,001;10768
2912,001;90
2913,001;84
2914,001;89
2915,001;105
2916,001;2641
2917,001;10752
2918,001;90
2919,001;95
2920,001;86
2921,001;89
2922,001;2636
2923,001;10769
2924,001;93
2925,001;82
2926,001;82
2927,001;92
2928,001;2618
2929,001;10760
2930,001;92
2931,001;85
2932,207;122
2933,207;92
2934,207;2616
2935,207;10760
2936,207;87
2937,207;75
2938,207;72
2939,207;95
2940,207;2645
2941,207;10761
2942,207;83
2943,207;84
2944,207;106
2945,207;105
2946,207;2630
2947,207;10743
2948,207;67
2949,207;73
2950,207;88
2951,207;95
2952,207;2608
2953,207;10765
2954,207;58
2955,207;81
2956,207;92
2957,207;79
2958,207;2617
2959,207;10738
2960,207;88
2961,207;109
2962,207;115
2963,207;84
2964,207;2625
2965,207;10752
2966,207;81
2967,207;62
2968,207;86
2969,207;86
2970,207;2586
2971,207;10737
2972,207;68
2973,207;68
2974,207;80
2975,207;75
2976,207;2602
2977,207;10751
2978,207;62
2979,207;84
2980,207;90
2981,207;85
2982,207;2625
2983,207;10732
2984,207;80
2985,207;70
2986,207;73
2987,207;75
2988,207;2604
2989,207;10767
2990,207;75
2991,207;68
2992,207;76
2993,207;93
2994,207;2609
2995,207;10742
2996,207;64
2997,207;77
2998,207;72
2999,207;85
3000,207;2624
3001,207;10742
3002,207;66
3003,207;63
3004,207;80
3005,207;88
3006,207;2591
3007,207;10713
3008,207;61
3009,207;69
3010,207;75
3011,207;62
3012,207;2577
3013,207;10708
3014,207;62
3015,207;79
3016,207;81
3017,207;87
3018,207;2662
3019,207;10665
3020,207;76
3021,207;68
3022,207;63
3023,207;80
3024,207;2598
3025,207;10726
3026,207;75
3027,207;55
3028,207;62
3029,207;69
3030,207;2571
3031,207;10718
3032,207;62
3032,636;79
3033,636;52
3034,636;62
3035,636;2224
3036,636;10766
3037,636;64
3038,636;73
3039,636;75
3040,636;78
3041,636;2522
3042,636;10719
3043,636;58
3044,636;74
3045,636;73
3046,636;76
3047,636;2640
3048,636;10644
3049,636;61
3050,636;77
3051,636;69
3052,636;63
3053,636;2615
3054,636;10737
3055,636;72
3056,636;72
3057,636;81
3058,636;59
3059,636;2616
3060,636;10756
3061,636;83
3062,636;68
3063,636;68
3064,636;83
3065,636;2591
3066,636;10778
3067,636;66
3068,636;63
3069,636;67
3070,636;64
3071,636;2592
3072,636;10759
3073,636;62
3074,636;75
3075,636;74
3076,636;81
3077,636;2599
3078,636;10753
3079,636;78
3080,636;77
3081,636;73
3082,636;88
3083,636;2594
3084,636;10732
3085,636;82
3086,636;78
3087,636;94
3088,636;85
3089,636;2557
3090,636;10746
3091,636;86
3092,636;66
3093,636;78
3094,636;85
3095,636;2594
3096,636;10758
3097,636;83
3098,636;70
3099,636;81
3100,636;98
3101,636;2580
3102,636;10768
3103,636;81
3104,636;84
3105,636;86
3106,636;90
3107,636;2594
3108,636;10756
3109,636;77
3110,636;71
3111,636;88
3112,636;81
3113,636;2578
3114,636;10765
3115,636;85
3116,636;95
3117,636;95
3118,636;79
3119,636;2572
3120,636;10763
3121,636;80
3122,636;75
3123,636;76
3124,636;95
3125,636;2593
3126,636;10765
3127,636;80
3128,636;93
3129,636;77
3130,636;78
3131,636;2582
3132,636;10758
3133,599;88
3134,599;103
3135,599;87
3136,599;106
3137,599;2591
3138,599;10768
3139,599;73
3140,599;96
3141,599;82
3142,599;83
3143,599;2572
3144,599;10779
3145,599;83
3146,599;80
3147,599;97
3148,599;99
3149,599;2564
3150,599;10788
3151,599;80
3152,599;77
3153,599;83
3154,599;97
3155,599;2575
3156,599;10760
3157,599;82
3158,599;90
3159,599;81
3160,599;101
3161,599;2576
3162,599;10785
3163,599;85
3164,599;105
3165,599;95
3166,599;101
3167,599;2681
3168,599;10660
3169,599;76
3170,599;93
3171,599;97
3172,599;95
3173,599;2579
3174,599;10756
3175,599;74
3176,599;88
3177,599;98
3178,599;97
3179,599;2560
3180,599;10788
3181,599;89
3182,599;92
3183,599;89
3184,599;112
3185,599;2574
3186,599;10747
3187,599;87
3188,599;86
3189,599;105
3190,599;97
3191,599;2591
3192,599;10732
3193,599;95
3194,599;91
3195,599;107
3196,599;94
3197,599;2526
3198,599;10780
3199,599;93
3200,599;95
3201,599;96
3202,599;87
3203,599;2558
3204,599;10769
3205,599;95
3206,599;95
3207,599;72
3208,599;100
3209,599;2539
3210,599;10740
3211,599;84
3212,599;92
3213,599;90
3214,599;105
3215,599;2573
3216,599;10762
3217,599;77
3218,599;93
3219,599;134
3220,599;100
3221,599;2551
3222,599;10780
3223,599;94
3224,599;83
3225,599;85
3226,599;105
3227,599;2678
3228,599;10683
3229,599;79
3230,599;105
3231,599;83
3232,599;107
3233,599;2579
3234,599;10757
3235,599;75
3236,599;99
3237,599;89
3238,599;95
3239,599;2587
3240,599;10770
3241,599;75
3242,599;101
3243,599;99
3244,599;93
3245,599;2554
3246,599;10783
3247,599;81
3248,599;96
3249,599;99
3250,599;99
3251,599;2546
3252,599;10764
3253,599;97
3254,599;100
3255,599;82
3256,599;99
3257,599;2564
3258,599;10782
3259,599;99
3260,599;89
3261,599;108
3262,599;78
3263,599;2521
3264,599;10774
3265,599;90
3266,599;82
3267,599;78
3268,599;94
3269,599;2524
3270,599;10758
3271,599;88
3272,599;105
3273,599;86
3274,599;99
3275,599;2594
3276,599;10782
3277,599;71
3278,599;90
3279,599;95
3280,599;88
3281,599;2543
3282,599;10778
3283,599;94
3284,599;93
3285,599;91
3286,599;91
3287,599;2529
3288,599;10754
3289,599;89
3290,599;83
3291,599;79
3292,599;105
3293,599;2584
3294,599;10769
3295,599;68
3296,599;94
3297,599;89
3298,599;104
3299,599;2562
3300,599;10774
3301,599;82
3302,599;92
3303,599;101
3304,599;83
3305,599;2542
3306,599;10772
3307,599;94
3308,599;81
3309,599;84
3310,599;96
3311,599;2549
3312,599;10775
3313,599;76
3314,599;83
3315,599;90
3316,599;102
3317,599;2572
3318,599;10762
3319,599;81
3320,599;104
3321,599;102
3322,599;88
3323,599;2536
3324,599;10793
3325,599;76
3326,599;95
3327,599;87
3328,599;92
3329,599;2517
3330,599;10764
3331,599;71
3332,599;78
3333,599;77
3334,599;83
3335,853;2543
3336,853;10773
3337,853;86
3338,853;97
3339,853;97
3340,853;84
3341,853;2510
3342,853;10767
3343,853;70
3344,853;72
3345,853;79
3346,853;81
3347,853;2166
3348,853;10783
3349,853;51
3350,853;90
3351,853;79
3352,853;77
3353,853;2494
3354,853;10770
3355,853;72
3356,853;67
3357,853;103
3358,853;83
3359,853;2554
3360,853;10765
3361,853;89
3362,853;68
3363,853;88
3364,853;90
3365,853;2510
3366,853;10783
3367,853;87
3368,853;77
3369,853;93
3370,853;96
3371,853;2606
3372,853;10722
3373,853;82
3374,853;82
3375,853;95
3376,853;86
3377,853;2536
3378,853;10799
3379,853;84
3380,853;74
3381,853;86
3382,853;77
3383,853;2539
3384,853;10811
3385,853;82
3386,853;89
3387,853;83
3388,853;101
3389,853;2557
3390,853;10735
3391,853;91
3392,853;91
3393,853;92
3394,853;79
3395,853;2554
3396,853;10775
3397,853;94
3398,853;91
3399,853;99
3400,853;93
3401,853;2532
3402,853;10771
3403,853;77
3404,853;73
3405,853;88
3406,853;75
3407,853;2544
3408,853;10772
3409,853;73
3410,853;120
3411,853;89
3412,853;100
3413,853;2516
3414,853;10766
3415,853;69
3416,853;81
3417,853;103
3418,853;89
3419,853;2524
3420,853;10792
3421,853;75
3422,853;84
3423,853;87
3424,853;88
3425,853;2517
3426,853;10775
3427,853;99
3428,853;92
3429,853;104
3430,853;87
3431,853;2529
3432,853;10799
3433,853;83
3434,853;89
3435,853;93
3437,191;86
3438,191;2527
3439,191;10792
3440,191;85
3441,191;92
3442,191;106
3443,191;86
3444,191;2526
3445,191;10769
3446,191;82
3447,191;110
3448,191;103
3449,191;123
3450,191;2501
3451,191;10796
3452,191;101
3453,191;97
3454,191;87
3455,191;92
3456,191;2500
3457,191;10783
3458,191;91
3459,191;104
3460,191;97
3461,191;94
3462,191;2508
3463,191;10803
3464,191;89
3465,191;95
3466,191;83
3467,191;99
3468,191;2516
3469,191;10769
3470,191;106
3471,191;94
3472,191;87
3473,191;84
3474,191;2545
3475,191;10789
3476,191;84
